"ID","Type","Eco","mean_cv_studylevel","sd_cv_studylevel","cv_res"
"A40_P1","LAT","Ter",1.55131920050223,0.910922877435465,"110km"
"A40_P1","LAT","Ter",1.12793444850972,1.11055413313406,"25km"
"A40_P1","LAT","Ter",1.33555268206367,1.07014066724115,"50km"
"A43_P1","LAT","Mar",1.02204139092389,3.23861036606613,"110km"
"A43_P1","LAT","Mar",1.09202626638102,1.94987734782677,"25km"
"A43_P1","LAT","Mar",1.23230492340372,2.80516407221715,"50km"
"A44_P1","LAT","Mar",NA,NA,"110km"
"A44_P1","LAT","Mar",0.363213807268982,0.354103067687308,"25km"
"A44_P1","LAT","Mar",0.807829363005502,0.407520087256903,"50km"
"A46_P1","LAT","Mar",NA,NA,"110km"
"A46_P1","LAT","Mar",0.645083730471217,0.992307501599985,"25km"
"A46_P1","LAT","Mar",1.1590249219111,1.72275775694296,"50km"
"A47_P1","LAT","Mar",14.8305961171595,12.1513070865975,"110km"
"A47_P1","LAT","Mar",7.35393238986688,12.531792754937,"25km"
"A47_P1","LAT","Mar",10.3820838450472,13.846517526163,"50km"
"A48_P1","LAT","Ter",2.04766869195031,1.53247677750853,"110km"
"A48_P1","LAT","Ter",0.423108809708146,1.07598568716949,"25km"
"A48_P1","LAT","Ter",1.12035167429824,1.63602221909539,"50km"
"A52_P1","LAT","Mar",NA,NA,"110km"
"A52_P1","LAT","Mar",0.533861122796671,0.741502412011139,"25km"
"A52_P1","LAT","Mar",0.286419376730919,0.801511918652797,"50km"
"A53_P1","LAT","Mar",0.664261427063208,0.279510121037363,"110km"
"A53_P1","LAT","Mar",0.703566134978167,0.478562648846919,"25km"
"A53_P1","LAT","Mar",0.751935832850311,0.412945066855577,"50km"
"A53_P2","LAT","Mar",0.614936606537911,0.257140252422096,"110km"
"A53_P2","LAT","Mar",0.49642532718669,0.512453792477011,"25km"
"A53_P2","LAT","Mar",0.534097458229219,0.449770680891745,"50km"
"A54_P1","LAT","Mar",3.77567293305023,1.27512870604354,"110km"
"A54_P1","LAT","Mar",3.52204139427558,2.83510350779272,"25km"
"A54_P1","LAT","Mar",3.99301574414049,2.49786371634504,"50km"
"A56_P1","LAT","Mar",NA,NA,"110km"
"A56_P1","LAT","Mar",2.87546079397379,12.4985464258029,"25km"
"A56_P1","LAT","Mar",NA,NA,"50km"
"A59_P1","LAT","Ter",7.09577269310301,4.08892634118702,"110km"
"A59_P1","LAT","Ter",4.28509629672736,3.72109475840044,"25km"
"A59_P1","LAT","Ter",5.64003463072056,3.57335491438932,"50km"
"A63_P1","LAT","Ter",0.853324206906547,1.1215427623074,"110km"
"A63_P1","LAT","Ter",0.187253340252647,0.647705625261832,"25km"
"A63_P1","LAT","Ter",0.331081047585281,0.906424828879335,"50km"
"A68_P1","LAT","Mar",2.35302429352746,3.26612630696547,"110km"
"A68_P1","LAT","Mar",2.76380895726931,5.74735165463989,"25km"
"A68_P1","LAT","Mar",2.06106172618291,3.50745759872418,"50km"
"A69_P1","LAT","Ter",0.616163009579511,0.719323588835186,"110km"
"A69_P1","LAT","Ter",0.188442581122315,0.332550797084283,"25km"
"A69_P1","LAT","Ter",0.244147931691259,0.515633214191057,"50km"
"A7_P1","LAT","Ter",2.97195759466139,1.0387871033058,"110km"
"A7_P1","LAT","Ter",1.63915112422766,1.8692125981495,"25km"
"A7_P1","LAT","Ter",2.25962783068111,2.07727429910794,"50km"
"A70_P1","LAT","Mar",0.570007453362147,0.227321854669659,"110km"
"A70_P1","LAT","Mar",0.691428297010355,3.54209919453071,"25km"
"A70_P1","LAT","Mar",0.52589224336239,1.73211928329363,"50km"
"A70_P2","LAT","Mar",NA,NA,"110km"
"A70_P2","LAT","Mar",2.52275766950953,3.28595695877472,"25km"
"A70_P2","LAT","Mar",3.34048350283826,6.8867047464993,"50km"
"A71_P1","LAT","Ter",4.21206069259059,8.07908553976793,"110km"
"A71_P1","LAT","Ter",1.36142431799634,5.49149213514708,"25km"
"A71_P1","LAT","Ter",2.72202809259336,7.27921640967324,"50km"
"A74_P1","LAT","Mar",2.10816164811452,0.463216009122995,"110km"
"A74_P1","LAT","Mar",3.29233776428379,3.67544064851245,"25km"
"A74_P1","LAT","Mar",2.73487842521247,1.27349605597034,"50km"
"A77_P1","LAT","Ter",3.89398921898433,5.21167383738451,"25km"
"A77_P1","LAT","Ter",11.2608429590861,4.40875195056299,"50km"
"A79_P1","LAT","Ter",0.0154028922164192,0.0720290760677293,"25km"
"A79_P1","LAT","Ter",-1.37195413311323,0.800558033772128,"50km"
"A8_P1","LAT","Ter",6.52203007177873,4.88935974660332,"110km"
"A8_P1","LAT","Ter",4.09621770741675,3.43729037706371,"25km"
"A8_P1","LAT","Ter",5.38853343006241,3.34707573984535,"50km"
"A8_P2","LAT","Ter",5.76878656040538,4.19389147312582,"110km"
"A8_P2","LAT","Ter",3.66513592858125,3.13075227693863,"25km"
"A8_P2","LAT","Ter",4.80539200231776,3.05861166086436,"50km"
"A8_P3","LAT","Ter",6.52203007177873,4.88935974660332,"110km"
"A8_P3","LAT","Ter",4.09621770741675,3.43729037706371,"25km"
"A8_P3","LAT","Ter",5.38853343006241,3.34707573984535,"50km"
"A83_P1","LAT","Ter",1.38414887625438,1.07755996357941,"110km"
"A83_P1","LAT","Ter",0.181677530718152,0.389583948233127,"25km"
"A83_P1","LAT","Ter",0.306810354193052,0.606335309463346,"50km"
"A85_P1","LAT","Ter",0.645696370965905,0.591855153764174,"110km"
"A85_P1","LAT","Ter",0.358822558257669,0.441310031122434,"25km"
"A85_P1","LAT","Ter",0.513890781310603,0.546793626976112,"50km"
"A85_P2","LAT","Ter",0.645696370965905,0.591855153764174,"110km"
"A85_P2","LAT","Ter",0.358822558257669,0.441310031122434,"25km"
"A85_P2","LAT","Ter",0.513890781310603,0.546793626976112,"50km"
"A86_P1","LAT","Mar",20.2971183760413,16.8325264226678,"110km"
"A86_P1","LAT","Mar",14.2220683551324,19.8704931269522,"25km"
"A86_P1","LAT","Mar",20.9998151694103,20.683025653939,"50km"
"A88_P1","LAT","Ter",17.0512991348902,2.4204202481152,"110km"
"A88_P1","LAT","Ter",8.99177911845072,6.04143182797931,"25km"
"A88_P1","LAT","Ter",13.9113623132097,5.38074208472596,"50km"
"A9_P1","LAT","Ter",7.98010372302749,4.03113807500593,"110km"
"A9_P1","LAT","Ter",5.35679719682862,4.47266158388884,"25km"
"A9_P1","LAT","Ter",6.58514059746149,3.84068458490295,"50km"
"A93_P1","LAT","Ter",0.267989427394544,0.904190223224527,"110km"
"A93_P1","LAT","Ter",0.0787618895133638,0.536145352797631,"25km"
"A93_P1","LAT","Ter",0.231345001048685,0.633509209565941,"50km"
"A94_P1","LAT","Mar",1.42207654219319,1.07452462600078,"110km"
"A94_P1","LAT","Mar",1.39428589243257,1.24838475681666,"25km"
"A94_P1","LAT","Mar",1.41384144732166,1.16953322745836,"50km"
"A98_P1","LAT","Ter",-0.0369033679366112,0.762026120949469,"110km"
"A98_P1","LAT","Ter",0.00209817986696703,0.200189365972175,"25km"
"A98_P1","LAT","Ter",-0.0910236337701516,0.362049243229415,"50km"
"B336_P1","LAT","Mar",NA,NA,"110km"
"B336_P1","LAT","Mar",0.886431794172084,0.589335770944993,"25km"
"B336_P1","LAT","Mar",0.825685918331146,0.125616388799513,"50km"
"B471_P1","LAT","Ter",6.15397827426593,4.74459182502304,"110km"
"B471_P1","LAT","Ter",1.42880626073247,3.68065190711299,"25km"
"B471_P1","LAT","Ter",3.57279602509478,4.75166697529006,"50km"
"B476_P1","LAT","Ter",1.09213390414863,1.62971940496673,"110km"
"B476_P1","LAT","Ter",0.487925925025284,1.34789078015322,"25km"
"B476_P1","LAT","Ter",0.674736368229601,1.43964331635526,"50km"
"B488_P1","LAT","Ter",1.08083257698372,0.856758261612444,"110km"
"B488_P1","LAT","Ter",0.104015992069045,0.532292120286062,"25km"
"B488_P1","LAT","Ter",0.324834774407389,0.825394467544563,"50km"
"B500_P1","LAT","Ter",3.09658772421304,1.9346143980088,"110km"
"B500_P1","LAT","Ter",2.06443924312075,2.13231972969644,"25km"
"B500_P1","LAT","Ter",2.54281425462221,2.16118469377262,"50km"
"B510_P1","LAT","Ter",NA,NA,"110km"
"B510_P1","LAT","Ter",-0.318218896389008,0.160718606080543,"25km"
"B510_P1","LAT","Ter",-0.585053697228432,0.174463959230119,"50km"
"B564_P1","LAT","Mar",3.34471189087928,5.18421448516433,"110km"
"B564_P1","LAT","Mar",2.9400641490632,5.06462814427904,"25km"
"B564_P1","LAT","Mar",3.07773401724331,5.09096721107851,"50km"
"B564_P2","LAT","Mar",4.71906284001414,6.35279323913893,"110km"
"B564_P2","LAT","Mar",3.01591482969837,7.19689357743674,"25km"
"B564_P2","LAT","Mar",3.38864987283288,6.34454994362122,"50km"
"B564_P3","LAT","Mar",1.84709143197356,4.11583981895384,"110km"
"B564_P3","LAT","Mar",1.67461328842769,4.15636511360514,"25km"
"B564_P3","LAT","Mar",1.76003621665809,4.17930150884099,"50km"
"B564_P4","LAT","Mar",1.21363980974071,2.53708244181913,"110km"
"B564_P4","LAT","Mar",1.18951259546591,2.80083594252435,"25km"
"B564_P4","LAT","Mar",1.20460504186908,2.71443761578373,"50km"
"B564_P5","LAT","Mar",1.94015480488911,2.06748466109531,"110km"
"B564_P5","LAT","Mar",1.89970049890974,2.18243864304304,"25km"
"B564_P5","LAT","Mar",1.91290895558024,2.14077389228445,"50km"
"B564_P6","LAT","Mar",1.20789957769238,3.44944756393569,"110km"
"B564_P6","LAT","Mar",1.17091590806453,3.47162928866936,"25km"
"B564_P6","LAT","Mar",1.18130762594447,3.45600896269932,"50km"
"B584_P1","LAT","Ter",0.616012313403189,0.802934737381002,"110km"
"B584_P1","LAT","Ter",0.251978629195626,0.594656910134283,"25km"
"B584_P1","LAT","Ter",0.585258873704363,0.943269601679711,"50km"
"B597_P1","LAT","Mar",-1.12819964438677,0.461539244025656,"110km"
"B597_P1","LAT","Mar",-0.423483602768239,1.3700148823052,"25km"
"B597_P1","LAT","Mar",-1.03712088462486,0.667781844294885,"50km"
"B602_P1","LAT","Mar",0.391008401628245,0.240558313719377,"110km"
"B602_P1","LAT","Mar",0.363585667360317,0.545512751030963,"25km"
"B602_P1","LAT","Mar",0.444278771472401,0.379525275243981,"50km"
"B633_P1","LAT","Mar",6.81365964957402,5.09152526233338,"110km"
"B633_P1","LAT","Mar",5.77941614737071,5.87036657059458,"25km"
"B633_P1","LAT","Mar",6.20328770269903,5.58566650383501,"50km"
"B650_P1","LAT","Mar",5.01160249771441,1.41635733687592,"110km"
"B650_P1","LAT","Mar",4.44540222562981,1.91766523123639,"25km"
"B650_P1","LAT","Mar",4.6460731553429,1.70880062669687,"50km"
"B751_P1","LAT","Ter",2.64566825550689,1.49270042694599,"110km"
"B751_P1","LAT","Ter",1.78239564131729,1.79322936947296,"25km"
"B751_P1","LAT","Ter",2.425032199608,1.83973888762153,"50km"
"B781_P1","LAT","Mar",5.07412242889404,1.32058375059368,"25km"
"B781_P1","LAT","Mar",6.70977430343628,0.356316496145775,"50km"
"B89_P1","LAT","Ter",2.09980010667018,2.45033445349608,"110km"
"B89_P1","LAT","Ter",0.679820592086586,2.14114436329762,"25km"
"B89_P1","LAT","Ter",1.80559300834824,3.30833037018497,"50km"
