"ID","Type","Eco","mean_cv_studylevel","sd_cv_studylevel","cv_res"
"A235_P1","LAT","Ter",1.50541568186062,2.01072626257637,"25km"
"A24_P1","LAT","Ter",0.235861514074107,0.525149518284666,"25km"
"A247_P1","LAT","Ter",4.18418964818473,3.54284158310056,"25km"
"A25_P1","LAT","Ter",-0.0069058720764444,0.0229297377046908,"25km"
"A255_P1","LAT","Ter",1.42733665111015,2.31777283695854,"25km"
"A256_P1","LAT","Ter",0.435315416570575,1.3938355919074,"25km"
"A256_P2","LAT","Ter",0.939491516397796,1.70650840373041,"25km"
"A256_P3","LAT","Ter",0.723779825929764,1.84965200266196,"25km"
"A257_P1","LAT","Ter",2.96929400509342,1.95332550530977,"25km"
"A28_P1","LAT","Ter",0.617357379084257,1.51206075662765,"25km"
"A29_P1","LAT","Ter",0.170840415388797,2.76886788908444,"25km"
"A30_P1","LAT","Ter",1.82754842241608,1.7051745428055,"25km"
"A32_P1","LAT","Ter",0.0354193052638466,0.127467646846366,"25km"
"A33_P1","LAT","Ter",0.823181493364728,1.5708689390642,"25km"
"A36_P1","LAT","Ter",1.13117240216485,1.7934965806419,"25km"
"A39_P1","LAT","Ter",0.503826500769509,0.510724072871958,"25km"
"A4_P1","LAT","Ter",1.77952189249501,4.85758574296803,"25km"
"A40_P1","LAT","Ter",1.13485327649374,1.10365824706251,"25km"
"A48_P1","LAT","Ter",0.248119817482345,1.00305489409162,"25km"
"A59_P1","LAT","Ter",4.28509637534372,3.72109456913488,"25km"
"A63_P1","LAT","Ter",0.187709092938546,0.647581224571051,"25km"
"A7_P1","LAT","Ter",1.63915119321868,1.86921252080898,"25km"
"A71_P1","LAT","Ter",1.36142695060929,5.49149709991171,"25km"
"A77_P1","LAT","Ter",3.89398842198508,5.2116754014721,"25km"
"A79_P1","LAT","Ter",0.015402899020248,0.0720290424900681,"25km"
"A8_P1","LAT","Ter",4.09621776077572,3.43729064733891,"25km"
"A8_P2","LAT","Ter",3.66513639552006,3.13075354443471,"25km"
"A8_P3","LAT","Ter",4.09621776077572,3.43729064733891,"25km"
"A83_P1","LAT","Ter",0.181677538875374,0.38958373370169,"25km"
"A85_P1","LAT","Ter",-0.274434186273332,0.498163189023598,"25km"
"A85_P2","LAT","Ter",-0.274434186273332,0.498163189023598,"25km"
"A88_P1","LAT","Ter",8.99177984638585,6.04143306513839,"25km"
"A9_P1","LAT","Ter",-5.35679734634483,4.47266177370852,"25km"
"A93_P1","LAT","Ter",0.0787618901326431,0.536145352627787,"25km"
"A98_P1","LAT","Ter",0.00209817878900161,0.200189347007507,"25km"
"B476_P1","LAT","Ter",0.488142103703553,1.3478140623119,"25km"
"B488_P1","LAT","Ter",0.104015894280787,0.532292293763618,"25km"
"B500_P1","LAT","Ter",2.0644392473834,2.13231970990761,"25km"
"B510_P1","LAT","Ter",-0.318218836784363,0.160718569056884,"25km"
"B584_P1","LAT","Ter",-0.255222177470474,0.593258915087854,"25km"
"B751_P1","LAT","Ter",1.78239566118997,1.79322928696418,"25km"
"B89_P1","LAT","Ter",0.679820622830824,2.14114331503204,"25km"
"A1_P1","ELE","Ter",10.2736011058726,0.330123212114972,"1km"
"A1_P1","LAT","Ter",0.000472866981343259,0.0558632627093101,"1km"
"A1_P2","ELE","Ter",7.64111662369508,0.106782364550513,"1km"
"A1_P2","LAT","Ter",0.03994086095081,0.0735727619009185,"1km"
"A10_P1","ELE","Ter",4.30061381867019,1.63312885204709,"1km"
"A102_P1","ELE","Ter",-0.255326324701309,0.0113440317533812,"1km"
"A102_P1","LAT","Ter",0.000178244338894729,0.000212820252872218,"1km"
"A102_P2","ELE","Ter",3.27336015701294,0.0174258925274479,"1km"
"A102_P2","LAT","Ter",-0.00223284232779406,0.00276064366503393,"1km"
"A102_P3","ELE","Ter",1.60220875740051,0.00943046569243903,"1km"
"A102_P3","LAT","Ter",-0.0010918012514594,0.00135034284578509,"1km"
"A102_P4","ELE","Ter",1.45416743414743,0.0334804168358348,"1km"
"A102_P4","LAT","Ter",-0.00566919600324971,0.00184816537777225,"1km"
"A102_P5","ELE","Ter",3.33342143467494,0.0343923110112463,"1km"
"A102_P5","LAT","Ter",-0.0129917401022145,0.00424069698211179,"1km"
"A102_P6","ELE","Ter",1.58909983294351,0.0191433142564861,"1km"
"A102_P6","LAT","Ter",-0.00619530854081469,0.00202087525112048,"1km"
"A103_P1","LAT","Mar",0.642916752610335,0.949577777963879,"25km"
"A104_P1","ELE","Ter",3.83891413232357,0.548524697591396,"1km"
"A105_P1","ELE","Ter",3.1006880402565,0.0413358198533233,"1km"
"A105_P1","LAT","Ter",0.00520125923503656,0.0120374202112821,"1km"
"A106_P1","ELE","Ter",3.1006880402565,0.0413358198533233,"1km"
"A106_P1","LAT","Ter",0.00520125923503656,0.0120374202112821,"1km"
"A107_P1","ELE","Ter",4.09999956781669,2.18456458355139,"1km"
"A108_P1","ELE","Ter",5.51370711337893,2.23416356418607,"1km"
"A109_P1","ELE","Ter",-1.87699975446218,0.357150182140677,"1km"
"A109_P1","LAT","Ter",-0.0034910095822948,0.0306087082650165,"1km"
"A11_P1","ELE","Ter",3.13457853491972,1.04629698671525,"1km"
"A11_P2","ELE","Ter",11.2643921671403,1.51482275546771,"1km"
"A110_P1","ELE","Ter",8.13118994220649,3.70845978429336,"1km"
"A110_P2","ELE","Ter",8.13118994220649,3.70845978429336,"1km"
"A111_P1","ELE","Ter",14.8814744512659,2.30300935965329,"1km"
"A112_P1","LAT","Mar",16.1014400103263,17.7588655706962,"25km"
"A113_P1","ELE","Ter",6.15445617978088,1.06794409536486,"1km"
"A113_P2","ELE","Ter",-15.8377274351905,3.35582030646482,"1km"
"A113_P3","ELE","Ter",18.1652649161455,4.66148374215174,"1km"
"A113_P4","ELE","Ter",15.2776689325198,3.16096895044545,"1km"
"A113_P5","ELE","Ter",-19.8011885658785,6.58683464210634,"1km"
"A114_P1","ELE","Ter",15.383755636245,5.63272156173271,"1km"
"A115_P1","ELE","Ter",0.256161735584426,0.2613970729451,"1km"
"A115_P1","LAT","Ter",0.00121961400795911,0.00749125192170911,"1km"
"A115_P2","ELE","Ter",1.18509798791092,0.180207396365365,"1km"
"A115_P2","LAT","Ter",0.00298811475457482,0.0225473087209073,"1km"
"A115_P3","ELE","Ter",1.18387039560049,0.40011608446161,"1km"
"A115_P3","LAT","Ter",0.0252285782056579,0.142967785930481,"1km"
"A116_P1","LAT","Ter",0.623416094885729,1.89264038180925,"25km"
"A117_P1","LAT","Mar",-0.749432512211478,1.46946228590324,"25km"
"A117_P2","LAT","Mar",-1.09986748218174,0.539043772133985,"25km"
"A117_P3","LAT","Mar",-0.26604559416605,2.00350481331619,"25km"
"A117_P4","LAT","Mar",1.99514706258228,1.05008635878221,"25km"
"A117_P5","LAT","Mar",0.20436271192092,0.691959266452744,"25km"
"A117_P6","LAT","Mar",-0.144993492783661,0.72661666272914,"25km"
"A117_P7","LAT","Mar",6.60828673657063,5.88068048728686,"25km"
"A117_P8","LAT","Mar",0.23216529942157,0.498360900590884,"25km"
"A117_P9","LAT","Mar",4.35188676955852,2.44564794233121,"25km"
"A118_P1","ELE","Ter",8.15906027674422,0.406199377857392,"1km"
"A118_P1","LAT","Ter",-0.00543099940014319,0.235412072346078,"1km"
"A119_P1","ELE","Ter",1.38830681465958,0.0659150786871526,"1km"
"A119_P1","LAT","Ter",6.46930272885045e-06,0.006683179000183,"1km"
"A12_P1","ELE","Ter",0.782129208137647,0.49899626729059,"1km"
"A12_P1","LAT","Ter",0.000463872404898092,0.0147515668279985,"1km"
"A121_P1","ELE","Ter",2.0318593212247,0.0293328709694745,"1km"
"A121_P1","LAT","Ter",-0.000701821826091276,0.00689541500619996,"1km"
"A122_P1","ELE","Ter",4.4921219217417,2.00504854949016,"1km"
"A123_P1","ELE","Ter",2.09534110613933,0.478125345136044,"1km"
"A128_P1","ELE","Ter",-0.537691688551803,0.0830984539291377,"1km"
"A128_P1","LAT","Ter",-0.000301094274223289,0.00639568848168724,"1km"
"A129_P1","ELE","Ter",-0.0688861527344512,0.465583598229012,"1km"
"A129_P3","ELE","Ter",5.49625775104002,1.6991920817291,"1km"
"A13_P1","ELE","Ter",9.36050910807297,1.77939863676133,"1km"
"A13_P1","LAT","Ter",0.0691269720737341,0.921278367309168,"1km"
"A130_P1","ELE","Ter",3.57104733434427,2.07485662975412,"1km"
"A131_P1","ELE","Ter",0.0469494346574102,0.195333095716759,"1km"
"A131_P1","LAT","Ter",-3.71448610147081e-05,0.00294467872272132,"1km"
"A132_P1","LAT","Mar",-0.999621198236992,0.654702577110148,"25km"
"A133_P1","ELE","Ter",1.24452212332857,0.1526945787962,"1km"
"A133_P1","LAT","Ter",0.000273397487017571,0.0267083009082338,"1km"
"A133_P2","ELE","Ter",17.7968367129684,0.485644654849507,"1km"
"A133_P2","LAT","Ter",-0.00651228869264094,0.384237674488491,"1km"
"A134_P1","ELE","Ter",2.73107281869737,0.579182755478338,"1km"
"A135_P1","ELE","Ter",-9.52142358388874,2.57729037691988,"1km"
"A136_P1","ELE","Ter",-2.35294288800098,1.62716651590635,"1km"
"A136_P2","ELE","Ter",0.546221847407751,1.28995117907815,"1km"
"A136_P3","ELE","Ter",1.4707053813595,1.3116454248534,"1km"
"A136_P4","ELE","Ter",0.512853905883804,1.2440419316241,"1km"
"A136_P5","ELE","Ter",1.4707053813595,1.3116454248534,"1km"
"A136_P6","ELE","Ter",1.77921118629592,0.971111427674783,"1km"
"A137_P1","ELE","Ter",3.67979151177295,1.94614514628811,"1km"
"A138_P1","ELE","Ter",5.24215385855888,1.73238903931664,"1km"
"A139_P2","ELE","Ter",1.87289538935819,0.647916654362855,"1km"
"A14_P1","ELE","Ter",1.42732285254494,0.0261401585085488,"1km"
"A14_P1","LAT","Ter",0.000883954013118978,0.00844726132814473,"1km"
"A141_P1","ELE","Ter",14.2289330679383,1.70563871210661,"1km"
"A142_P1","ELE","Ter",6.81648483990456,0.175266834072945,"1km"
"A142_P1","LAT","Ter",-0.00193499428670899,0.147410150127907,"1km"
"A143_P1","ELE","Ter",10.0701549136127,2.05697708902983,"1km"
"A144_P1","ELE","Ter",6.15445617978088,1.06794409536486,"1km"
"A145_P1","ELE","Ter",3.67724553247033,1.86531517719359,"1km"
"A146_P1","LAT","Mar",3.72890225334818,6.79658804758648,"25km"
"A147_P1","ELE","Ter",0.685310965939826,0.905916695623717,"1km"
"A147_P1","LAT","Ter",-0.002734346094993,0.0453203686000639,"1km"
"A15_P1","ELE","Ter",5.27689117643474,1.8083873979279,"1km"
"A151_P1","LAT","Mar",0.208202785873436,0.471873778642592,"25km"
"A152_P1","LAT","Mar",0.0409034478012472,0.4514744562779,"25km"
"A152_P2","LAT","Mar",0.0598326578600281,0.279337124424737,"25km"
"A152_P3","LAT","Mar",1.13110292220096,2.5388872383223,"25km"
"A153_P1","ELE","Ter",3.05514186202992,0.38963196574896,"1km"
"A153_P1","LAT","Ter",0.0144195257346794,0.0800364638038896,"1km"
"A154_P1","ELE","Ter",4.97029653007602,0.0657182636914848,"1km"
"A154_P1","LAT","Ter",-0.0038754739817469,0.0111239771087211,"1km"
"A155_P1","ELE","Ter",9.67379666124131,1.65181614774031,"1km"
"A155_P2","ELE","Ter",4.23307713256908,1.06164741557848,"1km"
"A156_P1","ELE","Ter",3.22682117960815,0.395872522181453,"1km"
"A157_P1","ELE","Ter",5.99769047880074,1.33463018985879,"1km"
"A158_P1","ELE","Ter",5.3772312149921,0.363018670345657,"1km"
"A158_P1","LAT","Ter",-0.00419056842879231,0.0337610076899992,"1km"
"A158_P2","ELE","Ter",5.36179334202356,0.12751740527691,"1km"
"A158_P2","LAT","Ter",-0.00298242019635331,0.0179707592954638,"1km"
"A158_P3","ELE","Ter",5.85422157718233,0.163913966056352,"1km"
"A158_P3","LAT","Ter",-0.0048857306321898,0.0173192499527136,"1km"
"A158_P4","ELE","Ter",5.54698439413407,0.0864498617969651,"1km"
"A158_P4","LAT","Ter",0.00344275871100553,0.0204083537360364,"1km"
"A159_P1","ELE","Ter",6.20062631930945,0.149488731979353,"1km"
"A159_P1","LAT","Ter",0.0247092155414581,0.0605827318247628,"1km"
"A159_P2","ELE","Ter",6.20062631930945,0.149488731979353,"1km"
"A159_P2","LAT","Ter",0.0247092155414581,0.0605827318247628,"1km"
"A16_P1","ELE","Ter",9.84627949470697,0.180437195052312,"1km"
"A16_P1","LAT","Ter",0.00626686291422608,0.0335133756023077,"1km"
"A160_P1","LAT","Mar",2.54666983891775,2.76974489380958,"25km"
"A161_P1","LAT","Mar",2.80522197447473,4.01091812754814,"25km"
"A162_P1","ELE","Ter",4.67716386869987,2.06413084634887,"1km"
"A164_P1","LAT","Mar",-0.487795692306237,4.05194473054614,"25km"
"A165_P1","LAT","Mar",0.149501092177425,2.38614601828471,"25km"
"A166_P1","LAT","Mar",2.88561466864021,4.4752280725959,"25km"
"A167_P1","ELE","Ter",0.195139381663832,0.448837775298585,"1km"
"A167_P1","LAT","Ter",0.014675460477183,0.0752033800637076,"1km"
"A168_P1","ELE","Ter",3.46066740810635,2.42075122089541,"1km"
"A17_P1","ELE","Ter",4.36591315816579,1.30652624893282,"1km"
"A170_P1","ELE","Ter",7.5658620595932,2.25342029902018,"1km"
"A170_P1","LAT","Ter",-0.00659788346470677,0.0414126886002514,"1km"
"A172_P1","ELE","Ter",5.60865433163113,0.10371653065083,"1km"
"A172_P1","LAT","Ter",0.00191722632980802,0.0627877398131243,"1km"
"A173_P1","ELE","Ter",7.74290725229617,0.286883816456981,"1km"
"A173_P1","LAT","Ter",0.0343084553209428,0.137856559068572,"1km"
"A174_P1","ELE","Ter",1.33630567664496,0.466380950510943,"1km"
"A174_P1","LAT","Ter",0.00329922472263426,0.0297613043084294,"1km"
"A176_P1","LAT","Mar",0.067342092130557,1.71840117990687,"25km"
"A177_P1","ELE","Ter",1.68439681041898,0.0252649935640543,"1km"
"A177_P1","LAT","Ter",-0.00179292452786307,0.00871646604746906,"1km"
"A178_P1","ELE","Ter",1.86829919851006,0.0256309007804379,"1km"
"A178_P1","LAT","Ter",-0.000353054608921178,0.006976957453399,"1km"
"A179_P1","ELE","Ter",1.19125223491336,0.15638748448583,"1km"
"A179_P1","LAT","Ter",0.00156286629987853,0.00941067230886905,"1km"
"A18_P1","ELE","Ter",16.7837274303478,4.57666016017908,"1km"
"A180_P1","ELE","Ter",-0.31739936970126,0.951121468920325,"1km"
"A181_P1","ELE","Ter",8.13101033010796,1.86126188689352,"1km"
"A183_P1","LAT","Mar",-1.37521163303114,1.3988217460676,"25km"
"A184_P1","ELE","Ter",2.14009996607334,0.0247575562704274,"1km"
"A184_P1","LAT","Ter",0.0031221418015994,0.0127224716810964,"1km"
"A185_P1","ELE","Ter",7.17976514876685,0.957183166146884,"1km"
"A186_P1","ELE","Ter",1.25790996253912,0.251845025368034,"1km"
"A186_P1","LAT","Ter",0.0271381613565442,0.28364571552283,"1km"
"A187_P1","ELE","Ter",3.90661860330811,0.779708448824899,"1km"
"A188_P1","LAT","Mar",3.71713985894856,1.71029095477118,"25km"
"A19_P1","ELE","Ter",12.0007781169863,1.59265280107656,"1km"
"A19_P2","ELE","Ter",10.9546765561162,1.01050391566536,"1km"
"A19_P3","ELE","Ter",10.7124230964159,0.482649468705008,"1km"
"A19_P4","ELE","Ter",10.5093299010686,0.616729699656055,"1km"
"A190_P1","ELE","Ter",3.46211434564283,0.108754479839253,"1km"
"A190_P1","LAT","Ter",-0.0203923894988419,0.0883895444834448,"1km"
"A192_P1","ELE","Ter",0.123361694442965,0.00817458904985573,"1km"
"A192_P1","LAT","Ter",3.73852532428011e-05,0.000463625937559994,"1km"
"A193_P1","ELE","Ter",0.31639016893655,0.0198030905763688,"1km"
"A193_P1","LAT","Ter",0.0010906372474337,0.004030718852534,"1km"
"A194_P1","LAT","Mar",3.10994083057634,5.43518138609724,"25km"
"A195_P1","ELE","Ter",7.08763895605297,0.238446105706404,"1km"
"A195_P1","LAT","Ter",0.00719328505991469,0.0969818074927625,"1km"
"A196_P1","LAT","Mar",-0.361651901010441,0.85667268729615,"25km"
"A196_P2","LAT","Mar",-0.361651901010441,0.85667268729615,"25km"
"A196_P3","LAT","Mar",-0.14565586945934,0.597935316852495,"25km"
"A196_P4","LAT","Mar",-0.14565586945934,0.597935316852495,"25km"
"A2_P1","ELE","Ter",2.38535461710545,1.19455652717393,"1km"
"A2_P1","LAT","Ter",0.322761835088413,0.575073047059938,"1km"
"A20_P1","ELE","Ter",1.06483755152195,0.26137676470921,"1km"
"A201_P1","LAT","Mar",-1.16568940047807,2.72560429960983,"25km"
"A202_P1","LAT","Mar",-0.183491888636626,1.44915125172426,"25km"
"A204_P1","ELE","Ter",3.9209990980495,2.27614857757036,"1km"
"A206_P1","ELE","Ter",10.9965159221651,0.378294026413011,"1km"
"A206_P1","LAT","Ter",-0.167489321647808,0.264124839832823,"1km"
"A207_P1","ELE","Ter",2.90235306954487,1.65099570590856,"1km"
"A208_P1","ELE","Ter",5.25424323395614,0.224642146360952,"1km"
"A208_P1","LAT","Ter",0.0430401778166574,0.0903379635170738,"1km"
"A209_P1","ELE","Ter",1.15004603002804,1.03456668507988,"1km"
"A209_P2","ELE","Ter",1.57186076338749,0.519251708452787,"1km"
"A21_P1","ELE","Ter",2.02106685162754,0.0257576623629309,"1km"
"A21_P1","LAT","Ter",-0.000384908890907636,0.00710404197554017,"1km"
"A211_P1","ELE","Ter",3.63514981031199,0.433483698627374,"1km"
"A212_P1","ELE","Ter",4.15797394447468,1.80957237244954,"1km"
"A212_P2","ELE","Ter",2.4487918525205,0.955359170898349,"1km"
"A213_P1","LAT","Mar",3.42962083533474,1.45061565594008,"25km"
"A214_P1","ELE","Ter",3.25250666476437,3.81064836578742,"1km"
"A215_P1","ELE","Ter",6.06997947540404,0.689628471116357,"1km"
"A216_P1","LAT","Mar",0.00664466226112042,0.837216393861758,"25km"
"A217_P1","ELE","Ter",-1.92193162710653,0.150797248088388,"1km"
"A217_P1","LAT","Ter",0.00261855563000048,0.00789696906244103,"1km"
"A218_P1","ELE","Ter",5.39848421734826,0.928694700955597,"1km"
"A22_P1","ELE","Ter",1.62344417515702,0.0520178668130943,"1km"
"A22_P1","LAT","Ter",0.00172273345129459,0.00750638482704393,"1km"
"A221_P1","ELE","Ter",3.60610452528686,1.15468281345616,"1km"
"A221_P2","ELE","Ter",4.48331751403908,1.75042994660192,"1km"
"A221_P3","ELE","Ter",4.1056120309587,1.32914972630373,"1km"
"A224_P1","ELE","Ter",2.18828022744921,0.0244217198144569,"1km"
"A224_P1","LAT","Ter",-0.0191692543766377,0.00251236595367864,"1km"
"A225_P1","ELE","Ter",6.327539600518,0.654919676201629,"1km"
"A225_P1","LAT","Ter",-0.000561799131268951,0.0283036842501669,"1km"
"A227_P1","ELE","Ter",3.52196501467344,0.899214865358289,"1km"
"A228_P1","ELE","Ter",-0.375603526135996,0.248925195001332,"1km"
"A228_P1","LAT","Ter",-0.000810899199244534,0.00750571990008305,"1km"
"A229_P1","ELE","Ter",5.24146500899025,0.91320911205628,"1km"
"A23_P1","ELE","Ter",7.67216102192139,0.174078819657287,"1km"
"A23_P1","LAT","Ter",0.00141388360065739,0.0310123490639037,"1km"
"A230_P1","ELE","Ter",4.75388097437575,0.0841444560958905,"1km"
"A230_P1","LAT","Ter",-0.00796827237694798,0.0192138488158067,"1km"
"A232_P1","LAT","Mar",-4.31497264432919,5.08122282286898,"25km"
"A232_P2","LAT","Mar",10.7169156096254,9.98371858579654,"25km"
"A233_P1","ELE","Ter",2.58052665528439,0.374564443509324,"1km"
"A233_P1","LAT","Ter",-0.000544742536293584,0.00862615567810017,"1km"
"A234_P1","ELE","Ter",3.88349643810703,1.10041921552468,"1km"
"A235_P1","ELE","Ter",4.07514896300684,1.7583683032944,"1km"
"A236_P1","ELE","Ter",3.88351247467559,0.28454153592867,"1km"
"A236_P1","LAT","Ter",0.001026457020627,0.0114953325955762,"1km"
"A237_P1","ELE","Ter",0.785503815437507,0.0966101143254792,"1km"
"A237_P1","LAT","Ter",0.000302722983098983,0.00636868387220703,"1km"
"A237_P2","ELE","Ter",5.60854187643516,0.700878193416101,"1km"
"A237_P2","LAT","Ter",0.00256685119897962,0.0475183594061511,"1km"
"A238_P1","ELE","Ter",1.64444606032969,0.323945172012047,"1km"
"A238_P1","LAT","Ter",0.00157399916060582,0.0208501089890102,"1km"
"A239_P1","ELE","Ter",7.03904293231215,0.151058215418645,"1km"
"A239_P1","LAT","Ter",0.00563127918270676,0.0545917660407755,"1km"
"A24_P1","ELE","Ter",4.76754858752999,0.288634251927404,"1km"
"A240_P1","ELE","Ter",7.04781796219777,0.125491294557428,"1km"
"A240_P1","LAT","Ter",0.0105407794113277,0.0577042291737797,"1km"
"A242_P1","ELE","Ter",-1.60405945014865,0.162557289791227,"1km"
"A242_P1","LAT","Ter",-0.000222041461461611,0.0128756745196191,"1km"
"A243_P1","ELE","Ter",5.04856297997721,0.0842208076014341,"1km"
"A243_P1","LAT","Ter",0.00589531054235849,0.0234554631351683,"1km"
"A244_P1","ELE","Ter",1.80738031243285,0.0251679551886831,"1km"
"A244_P1","LAT","Ter",-0.00195069314483792,0.0138911129515015,"1km"
"A245_P1","ELE","Ter",2.79843685775995,0.0370046874826786,"1km"
"A245_P1","LAT","Ter",-0.00306906898923545,0.0216609338379237,"1km"
"A246_P1","ELE","Ter",6.54578434132474,0.235824784278614,"1km"
"A246_P1","LAT","Ter",-0.00124132953747495,0.0385975563062756,"1km"
"A247_P1","ELE","Ter",9.96978018086434,1.77741641896701,"1km"
"A248_P1","ELE","Ter",5.61072656966203,0.105502127903638,"1km"
"A248_P1","LAT","Ter",-0.00478769595359316,0.0462984988086406,"1km"
"A249_P1","ELE","Ter",5.98750085679312,0.050663109766971,"1km"
"A249_P1","LAT","Ter",0.00249542983614707,0.0380790462301908,"1km"
"A25_P1","ELE","Ter",2.00047141386189,0.152114282820749,"1km"
"A250_P1","ELE","Ter",8.23666938685701,0.204099096627426,"1km"
"A250_P1","LAT","Ter",0.0048618875751843,0.020670164086609,"1km"
"A252_P1","ELE","Ter",2.11832076798023,0.0390350923142154,"1km"
"A252_P1","LAT","Ter",-0.00679678474571632,0.00759320023698464,"1km"
"A253_P1","LAT","Mar",5.09325632203859,11.632090606209,"25km"
"A254_P1","LAT","Mar",-3.32010195581686,15.683853182876,"25km"
"A254_P2","LAT","Mar",1.69290965795517,0.492401782286147,"25km"
"A255_P1","ELE","Ter",7.38466365866624,1.62145285156904,"1km"
"A256_P1","ELE","Ter",6.5611469985148,0.358301389240515,"1km"
"A256_P2","ELE","Ter",6.08030678274927,0.623921008341389,"1km"
