Discoglossus pictus,1,22.05,9.65,15.85,DD,56.49,47.86,52.18,DD,DD,52.18,1,0,0,27.25,23.50,25.38,89.75,80.00,86.67,29.75,26.00,28.83,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,DD,DD,DD,DD,DD,4.00,DD,DD,0,0,0,0,1,0,10.00,1500,1.50,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DD,0,1,0,0,1,1,1,1,1,1,0,0,0.21,0,0,0,0,1,1,1,1,0,DD,DD,DD,DD,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1500.00,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1500,0,0,0,0,0,0,0,1,0,0,0,218784.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Discoglossus sardus,1,DD,DD,DD,DD,54.60,55.50,55.05,DD,DD,55.05,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,DD,DD,DD,DD,DD,3.00,DD,DD,0,0,0,0,1,0,15.25,1000,1.50,DD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,1,1,1,1,0,1,0,0,DD,0,0,0,0,1,1,1,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,250.00,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,1,0,0,0,33013.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Epidalea calamita,1,46.81,53.63,50.22,DD,59.03,67.13,63.08,72.88,72.75,63.08,1,0,0,24.00,22.33,23.17,68.67,67.67,68.17,20.67,20.00,20.34,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,DD,0.22,0.27,3.00,4.00,3.00,0,1,0,0,0,0,0,1,9.66,4000,1.70,DD,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.32,1,0,0,0,1,1,1,1,1,1,0,0,1450.00,1,1,0,0,0,1,1,0,0,1,1,0,2462.80,4411.00,567.00,0,1,510.66,2600.00,86.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2400,1,0,0,1,0,1,1,1,0,0,0,2758680.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
Euproctus montanus,1,DD,DD,2.50,DD,56.00,58.00,57.00,DD,DD,116.50,0,0,1,DD,DD,DD,DD,DD,20.50,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,DD,DD,DD,3.00,4.00,3.00,DD,DD,0,0,0,1,0,0,50.85,60,2.50,DD,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,DD,0,0,1,1,0,0,1,1,1,0,0,0,DD,1,0,0,0,0,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2260,0,0,0,0,0,0,0,1,0,0,0,6018.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
Euproctus platycephalus,1,5.10,2.90,4.00,DD,59.85,43.55,51.70,127.00,112.00,120.00,0,0,1,DD,DD,DD,30.30,25.20,16.50,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,DD,DD,DD,DD,DD,2.50,DD,DD,0,0,0,1,0,0,60.00,220,3.00,DD,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,DD,1,0,0,0,0,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,1,0,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1800,0,0,0,0,0,0,0,1,0,0,0,10840.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Hyla arborea,1,5.35,7.06,6.04,DD,41.19,44.03,42.61,43.07,44.35,42.61,1,0,0,17.33,18.67,18.00,58.00,19.33,60.84,18.00,18.67,19.07,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,DD,DD,DD,1.00,2.00,1.00,0,1,0,0,0,0,1,0,18.00,1400,1.50,DD,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1.75,1,0,0,0,0,1,1,0,0,1,0,0,10.00,1,1,1,0,1,0,1,0,0,1,1,0,DD,2400.00,1500.00,1,0,390.00,12570.00,18.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2300,1,1,0,1,1,1,1,1,0,1,1,4481673.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0
Hyla intermedia,DD,DD,DD,6.28,DD,38.03,43.93,40.98,DD,DD,40.98,1,0,0,DD,DD,17.14,DD,DD,DD,DD,DD,15.72,1,0,0,1,1,0,1,1,0,1,DD,DD,0,0,1,DD,DD,DD,1.00,2.00,1.00,0,1,DD,DD,DD,0,1,0,20.00,1400,1.50,DD,DD,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,0,0,0,DD,1,0,0,0,0,1,1,0,0,1,0,0,DD,1,DD,DD,0,1,0,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,12600.00,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,2300,1,0,0,0,0,0,1,1,0,0,0,247041.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
Hyla meridionalis,1,2.65,2.65,3.11,DD,38.59,39.45,39.02,DD,DD,39.02,1,0,0,17.33,17.67,17.50,64.33,65.67,65.02,20.33,17.67,20.55,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,DD,DD,DD,1.00,2.00,1.00,DD,DD,0,0,0,0,1,0,14.80,1000,1.50,DD,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,DD,0,0,0,0,1,1,1,1,1,0,1,0,DD,1,0,0,0,0,1,1,0,0,1,0,0,DD,1,DD,DD,0,1,0,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,965,1,0,0,1,0,0,0,1,1,0,0,694723.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
Hyla sarda,1,DD,DD,3.18,DD,DD,DD,35.60,DD,DD,35.60,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,DD,DD,DD,1.00,2.00,1.00,DD,DD,0,0,0,0,1,0,20.00,1000,1.50,DD,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,DD,0,1,0,0,0,0,1,1,1,0,0,0,DD,1,0,0,0,0,1,1,0,0,1,0,0,DD,1,DD,DD,0,1,0,1,0,0,0,1,0,DD,500.00,DD,DD,DD,DD,12600.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1750,0,0,0,0,0,0,0,1,0,0,0,33518.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lissotriton boscai,1,DD,DD,1.77,DD,32.18,38.12,35.15,66.44,77.20,72.49,0,1,0,DD,DD,DD,DD,DD,13.50,DD,DD,32.94,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,DD,DD,DD,DD,DD,3.00,DD,DD,DD,DD,DD,1,0,0,32.95,250,2.00,0.00,DD,0,0,1,1,0,0,1,0,0,0,0,DD,0,0,0,0,0,DD,1,1,1,0,0,0,1,1,1,1,1,1,DD,0,0,0,1,0,1,0,1,1,0,0,0,DD,DD,DD,DD,1,0,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,80.00,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1940,0,0,0,1,0,0,0,1,0,0,0,240559.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
Lissotriton helveticus,1,1.24,1.45,1.30,DD,34.50,39.64,37.07,72.00,76.00,77.24,0,1,0,DD,DD,DD,DD,DD,14.00,DD,DD,DD,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0.42,DD,DD,2.00,5.00,2.00,0,1,0,0,0,1,0,0,35.00,460,1.50,0.00,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,DD,1,0,0,0,1,1,1,1,1,0,0,0,DD,1,DD,DD,1,0,0,0,1,0,1,1,0,DD,DD,DD,1,1,DD,400.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,1,0,0,1,0,0,1,1,0,0,0,1376115.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0
Lissotriton italicus,1,DD,DD,0.98,DD,DD,DD,DD,DD,80.00,67.28,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,1,1,0,1,0,0,1,DD,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,25.00,400,1.50,DD,DD,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,DD,0,1,0,0,0,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,0,1,1,0,0,0,DD,DD,DD,DD,1,0,0,0,1,0,DD,DD,DD,DD,182.00,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,1,1,0,0,0,78459.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
Lissotriton montandoni,1,1.70,2.60,2.15,DD,38.79,45.04,41.91,75.00,100.00,83.85,0,1,0,DD,DD,DD,13.40,13.60,14.17,DD,DD,DD,0,1,0,0,1,1,0,1,0,0,DD,DD,0,0,1,DD,DD,DD,DD,DD,3.00,DD,DD,DD,DD,DD,1,0,0,30.00,250,DD,DD,DD,0,0,0,1,0,0,1,0,0,0,1,DD,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,1,0,0,DD,0,0,0,0,1,1,0,1,1,0,0,0,DD,DD,DD,DD,1,0,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2000,1,0,0,0,0,0,1,0,0,0,0,149289.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
Lissotriton vulgaris,1,2.26,3.10,2.68,DD,39.98,41.38,40.68,72.00,76.00,84.23,0,1,0,DD,DD,DD,DD,DD,14.50,DD,DD,DD,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0.50,0.80,DD,2.88,3.17,2.88,0,1,0,0,0,1,0,0,39.67,300,1.50,0.00,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1.03,1,0,0,0,1,1,0,1,1,0,0,0,DD,1,1,0,1,0,0,0,1,0,1,1,0,DD,DD,DD,0,1,34.50,866.00,80.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2150,1,1,0,1,1,1,1,1,0,1,1,10174105.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0
Lithobates catesbeianus,1,467.80,403.00,307.23,26.31,134.74,135.53,135.14,105.30,113.20,135.14,1,0,0,66.33,65.56,65.95,186.83,190.56,188.98,55.17,58.44,56.81,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,DD,DD,0.14,1.50,2.50,1.50,0,1,0,0,0,0,1,0,95.00,25000,2.50,DD,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,DD,1,1,1,0,1,1,1,1,1,1,0,0,0.03,0,0,0,0,1,1,1,0,0,1,0,0,DD,DD,DD,1,0,1,0,0,0,0,1,1,0,158.41,1600.00,1.50,1,1,1083.93,4000.00,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DD,DD,1,0,0,1,0,0,1,1,0,0,0,DD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Lithobates sylvaticus,DD,11.20,17.60,14.40,DD,53.04,62.32,57.68,46.05,52.55,57.68,1,0,0,22.90,27.38,30.88,72.10,86.19,95.59,22.60,27.88,29.49,1,0,0,0,1,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1.00,2.00,1.00,DD,DD,DD,DD,DD,0,1,0,12.70,3000,2.06,DD,DD,0,0,0,1,1,0,1,1,0,0,DD,DD,0,0,0,0,0,DD,1,1,0,1,0,0,0,1,0,0,0,0,0.60,0,0,0,0,1,1,1,0,0,DD,DD,DD,64.55,DD,DD,0,DD,DD,DD,DD,DD,DD,1,1,0,1208.00,2530.00,DD,0,1,216.77,800.00,1.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,43,1100,0,0,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Lyciasalamandra helverseni,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,140.00,0,0,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,DD,DD,0,1,0,DD,DD,DD,DD,DD,3.00,DD,DD,2,0,0,0,0,0,DD,2,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,DD,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,0,0,0,DD,DD,DD,DD,DD,DD,1,0,1,1,DD,DD,DD,DD,1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,1,0,0,0,396.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Lyciasalamandra luschani,1,DD,DD,2.00,2.00,62.83,61.34,62.08,126.00,129.00,118.65,0,0,1,DD,DD,DD,DD,DD,22.19,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.79,DD,DD,DD,DD,3.00,DD,DD,2,0,0,0,0,0,DD,2,70.00,2.00,0,0,0,0,0,0,0,0,0,0,0,1,DD,0,0,0,0,0,DD,0,1,0,0,0,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,0,1,1,DD,DD,DD,DD,1,DD,DD,1,0,0,0,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0,730.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
Mesotriton alpestris,1,2.36,3.57,2.96,DD,45.59,53.84,49.72,92.00,120.00,95.06,0,1,0,DD,DD,DD,DD,DD,17.00,DD,DD,DD,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.70,0.72,DD,3.00,4.10,3.00,0,1,0,0,0,1,0,0,47.86,260,1.50,0.00,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,DD,1,0,0,0,1,1,0,1,1,DD,DD,DD,DD,1,1,1,0,0,0,0,1,1,1,1,0,DD,1500.00,DD,1,0,200.00,1000.00,105.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,1,0,0,1,0,0,1,1,0,1,0,1642680.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0
Pelobates cultripes,1,33.11,40.04,21.60,DD,65.90,70.18,68.04,70.00,80.00,68.04,1,0,0,DD,DD,DD,89.30,88.00,88.65,24.60,24.30,24.50,1,0,0,0,1,1,0,1,0,1 (5mm),1,0,0,1,0,DD,DD,DD,DD,DD,3.00,DD,DD,0,0,0,0,0,1,30.45,2500,2.00,DD,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,DD,0,0,1,1,1,1,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,0,1,0,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1800,0,0,0,1,0,0,0,1,0,0,0,518773.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0
Pelobates fuscus,1,13.20,29.40,21.30,DD,48.91,57.13,53.02,45.87,53.89,53.02,1,0,0,DD,DD,DD,74.00,82.00,78.00,20.00,23.00,21.50,1,0,0,0,1,1,0,1,0,1 (6mm),1,0,0,1,0,0.34,0.42,DD,DD,DD,1.50,1,1,0,0,0,0,0,1,40.00,2500,2.00,DD,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,0,0,0,DD,0,1,0,1,1,1,0,1,0,0,1,0,DD,DD,DD,0,1,17.90,500.00,0.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,675,0,0,0,1,1,1,1,0,0,1,1,5775803.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0
Pelobates syriacus,1,DD,DD,DD,DD,DD,DD,90.00,DD,DD,90.00,1,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,DD,DD,DD,2.00,3.00,2.00,DD,DD,0,0,0,0,0,1,25.00,4000,1.70,DD,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,DD,0,0,0,0,1,1,1,1,1,0,0,0,DD,0,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,0,1,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,1,0,0,1,0,1,1,0,0,0,533761.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Pelodytes ibericus,DD,3.56,4.87,3.98,DD,35.17,40.72,37.95,DD,DD,37.95,1,0,0,DD,DD,DD,DD,DD,55.85,DD,DD,14.84,1,0,0,0,1,1,0,1,0,1,DD,DD,0,0,1,DD,DD,DD,DD,DD,1.00,DD,DD,DD,DD,DD,0,1,0,20.00,350,1.45,0.98,DD,0,0,1,1,1,0,1,1,0,0,1,DD,0,0,0,0,0,DD,0,0,0,0,1,1,1,1,1,0,0,0,DD,1,0,0,0,1,1,1,0,0,DD,DD,DD,DD,DD,DD,DD,1,1,1,0,0,0,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,1,0,0,0,105069.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
